id,primary,yearpublished,minplayers,maxplayers,playingtime,minage,owned,trading,wanting,wishing,average,bayes_average,users_rated,is_popular
146652,Legendary Encounters: An Alien Deck Building Game,2014,1,5,60,17,16991,293,633,3933,7.78,7.444,11943,1
8098,Jungle Speed,1997,2,8,10,7,18278,271,68,722,6.49,6.303,11915,0
4390,Carcassonne: Hunters and Gatherers,2002,2,5,35,8,15280,364,247,1178,7.13,6.884,11738,1
176396,Quadropolis,2016,2,4,60,8,16406,456,465,2792,7.27,7.021,11713,1
37380,Roll Through the Ages: The Bronze Age,2008,1,4,45,8,13142,383,340,1568,6.87,6.685,11687,1
200680,Agricola (Revised Edition),2016,1,4,120,12,16124,177,355,2394,8.0,7.624,11678,1
172386,Mombasa,2015,2,4,150,12,13677,181,761,3576,7.87,7.553,11641,1
274960,Point Salad,2019,2,6,30,8,19900,180,314,2078,7.28,7.029,11629,1
155987,Abyss,2014,2,4,60,14,14512,184,558,3275,7.33,7.061,11583,1
699,HeroQuest,1989,2,5,90,14,17974,477,348,1438,7.15,6.812,11566,1
126042,Nations,2013,1,5,200,14,12330,356,688,3402,7.63,7.338,11485,1
17226,Descent: Journeys in the Dark,2005,2,5,240,13,13904,496,284,1684,7.3,6.993,11449,1
1198,SET,1988,1,20,30,6,19196,378,35,479,6.49,6.299,11387,0
17133,Railways of the World,2005,2,6,120,10,12231,321,685,3098,7.69,7.383,11352,1
1219,Labyrinth,1986,2,4,20,8,21724,567,61,660,6.41,6.235,11328,0
2921,The Game of Life,1960,2,6,60,8,18129,290,28,223,4.31,4.313,11324,0
269385,The Lord of the Rings: Journeys in Middle-Earth,2019,1,5,120,14,19959,171,694,6051,8.01,7.55,11221,1
31594,In the Year of the Dragon,2007,2,5,100,12,10077,248,444,1908,7.33,7.084,11189,1
128621,Viticulture,2013,2,6,90,13,9537,98,503,3089,7.56,7.265,11181,1
242302,Space Base,2018,2,5,60,14,17227,151,731,3902,7.6,7.302,11160,1
266810,Paladins of the West Kingdom,2019,1,4,120,12,19529,160,648,4493,8.03,7.655,11140,1
42215,Tobago,2009,2,4,60,10,12680,217,748,3079,7.11,6.885,11136,1
1111,Taboo,1989,4,10,20,12,19462,352,18,302,6.29,6.128,11133,0
281259,The Isle of Cats,2019,1,4,90,8,20104,124,720,5203,7.92,7.529,11116,1
125153,The Gallerist,2015,1,4,150,13,15464,156,1235,5578,8.06,7.688,11116,1
9216,Goa,2004,2,4,90,12,11021,273,827,2723,7.58,7.286,11083,1
138161,Firefly: The Game,2013,1,4,240,13,20155,386,352,2392,7.39,7.041,10949,1
221965,The Fox in the Forest,2017,2,2,30,10,22328,345,323,2958,7.2,6.955,10879,1
206718,Ethnos,2017,2,6,60,14,13555,229,578,3027,7.48,7.19,10875,1
233371,Clank! In! Space!: A Deck-Building Adventure,2017,2,4,90,12,16045,193,698,3378,7.85,7.492,10760,1
203993,Lorenzo il Magnifico,2016,2,4,120,12,13555,151,635,2883,7.88,7.529,10745,1
136888,Bruges,2013,2,4,60,10,11377,164,926,3251,7.42,7.149,10698,1
276025,Maracaibo,2019,1,4,120,12,16328,160,938,5678,8.2,7.794,10683,1
90137,Blood Bowl: Team Manager – The Card Game,2011,2,4,120,14,14017,405,247,1395,7.38,7.09,10642,1
131260,Qwixx,2012,2,5,15,8,19668,212,66,661,6.87,6.665,10637,1
93260,Summoner Wars: Master Set,2011,2,4,60,9,13074,538,390,2341,7.5,7.188,10569,1
98,Axis & Allies,1981,2,5,180,12,14899,613,57,377,6.56,6.291,10497,1
183840,Oh My Goods!,2015,2,4,30,10,19581,403,234,1336,7.0,6.766,10431,1
220877,Rajas of the Ganges,2017,2,4,75,12,13535,118,684,3016,7.72,7.392,10422,1
25821,The Werewolves of Miller's Hollow,2001,8,18,30,10,17615,337,47,590,6.72,6.484,10376,1
6472,A Game of Thrones,2003,3,5,180,12,9912,595,186,1110,7.2,6.893,10271,1
53953,Thunderstone,2009,1,5,60,12,10795,639,198,1435,6.93,6.699,10258,1
256226,Azul: Stained Glass of Sintra,2018,2,4,45,8,15947,180,382,2602,7.38,7.077,10250,1
39683,At the Gates of Loyang,2009,1,4,120,10,13397,332,703,2848,7.38,7.096,10238,1
160851,Lanterns: The Harvest Festival,2015,2,4,30,8,17225,366,285,1913,6.9,6.671,10188,1
220,High Society,1995,3,5,30,10,14388,294,334,1789,7.1,6.859,10155,1
97786,Small World Underground,2011,2,5,90,8,16983,343,378,2011,7.26,6.956,10149,1
9609,War of the Ring,2004,2,4,120,12,13025,405,420,2104,7.77,7.406,10148,1
70149,Ora et Labora,2011,1,4,180,13,12884,229,984,3596,7.7,7.376,10132,1
257501,KeyForge: Call of the Archons,2018,2,2,45,14,15377,422,89,1211,7.22,6.895,10123,1
150,PitchCar,1995,2,8,30,6,10710,168,970,3229,7.27,6.999,10023,1
168435,Between Two Cities,2015,1,7,25,14,12554,389,327,2403,7.02,6.778,10011,1
287954,Azul: Summer Pavilion,2019,2,4,45,8,17198,103,541,3024,7.78,7.409,9973,1
22545,Age of Empires III: The Age of Discovery,2007,2,5,120,10,8321,257,413,2224,7.53,7.21,9968,1
19237,Ca$h 'n Gun$,2005,4,6,30,10,8952,354,231,1265,6.57,6.4,9899,1
133848,Euphoria: Build a Better Dystopia,2013,2,6,60,13,13252,322,555,2697,7.24,6.956,9877,1
68425,Eminent Domain,2011,2,4,45,10,12998,673,306,1996,7.02,6.787,9867,1
194607,Mystic Vale,2016,2,4,45,14,14584,339,307,2353,7.28,6.991,9857,1
11971,Cockroach Poker,2004,2,6,20,8,16098,200,198,1329,6.75,6.538,9856,1
188920,This War of Mine: The Board Game,2017,1,6,120,18,18502,268,643,5156,7.81,7.361,9852,1
271324,It's a Wonderful World,2019,1,5,60,14,14471,110,565,3775,7.82,7.431,9844,1
117959,Las Vegas,2012,2,5,30,8,12274,141,325,1199,7.13,6.878,9833,1
196340,Yokohama,2016,2,4,90,14,13047,185,666,2754,7.85,7.485,9830,1
150658,Pandemic: The Cure,2014,2,5,30,8,15402,305,404,2471,7.29,7.008,9818,1
27833,Steam,2009,3,5,90,10,10662,391,409,2198,7.58,7.264,9760,1
1115,Poker,1810,2,10,60,12,8540,45,7,85,6.72,6.494,9742,1
203420,Exit: The Game – The Abandoned Cabin,2016,1,6,120,12,13912,209,122,1143,7.5,7.186,9729,1
245638,Coimbra,2018,2,4,90,14,12984,230,615,3329,7.67,7.329,9682,1
215311,Downforce,2017,2,6,40,10,12957,172,505,2777,7.34,7.046,9656,1
143693,Glass Road,2013,1,4,80,13,12076,183,861,3389,7.45,7.149,9649,1
139030,Mascarade,2013,2,13,30,10,15081,449,164,1522,6.6,6.405,9636,1
282524,Horrified,2019,1,5,60,10,20294,227,460,4069,7.78,7.369,9630,1
91312,Discworld: Ankh-Morpork,2011,2,4,60,11,11403,138,497,2295,7.24,6.916,9597,1
73761,K2,2010,1,5,60,8,10217,249,575,2323,7.04,6.788,9588,1
155068,Arcadia Quest,2014,2,4,60,13,15066,318,560,3804,7.68,7.27,9583,1
176920,Mission: Red Planet (Second Edition),2015,2,6,90,14,12525,221,604,3373,7.44,7.131,9582,1
141572,Paperback,2014,2,5,45,8,14783,388,602,3304,7.18,6.915,9556,1
15818,Pickomino,2005,2,7,20,8,14669,168,158,611,6.57,6.382,9498,1
40398,Monopoly Deal Card Game,2008,2,5,15,8,18709,405,26,260,6.29,6.081,9459,0
146886,La Granja,2014,1,4,120,12,11805,306,597,2553,7.65,7.314,9458,1
251247,Barrage,2019,1,4,120,14,13016,69,781,4676,8.22,7.775,9444,1
4098,Age of Steam,2002,1,6,120,13,10452,227,536,2458,7.8,7.438,9439,1
183251,Karuba,2015,2,4,40,8,13280,239,439,2529,7.2,6.917,9439,1
97842,Last Will,2011,2,5,75,14,10979,337,564,2583,7.19,6.925,9417,1
27225,Bananagrams,2006,1,8,15,7,18566,339,32,379,6.36,6.179,9417,0
127060,Bora Bora,2013,2,4,120,12,12173,310,530,2263,7.57,7.24,9403,1
30869,Thebes,2007,2,4,60,8,11232,313,389,1762,7.13,6.868,9359,1
173090,The Game,2015,1,5,20,8,15044,267,71,749,6.71,6.502,9350,1
63628,The Manhattan Project,2012,2,5,120,13,11874,398,523,2607,7.35,7.049,9350,1
205398,Citadels,2016,2,8,60,10,17240,259,179,2253,7.3,6.955,9278,1
246784,Cryptid,2018,3,5,50,10,12850,180,523,3267,7.5,7.171,9236,1
1465,Wizard,1984,3,6,45,10,15460,315,43,421,6.94,6.68,9231,1
33160,Endeavor,2009,3,5,90,12,7328,317,365,1686,7.4,7.091,9201,1
175117,Celestia,2015,2,6,30,8,12224,186,307,1989,6.97,6.709,9196,1
172081,Burgle Bros.,2015,1,4,90,12,14930,264,862,4945,7.51,7.173,9172,1
177524,ICECOOL,2016,2,4,30,6,15324,236,249,1601,6.82,6.59,9161,1
171499,Cacao,2015,2,4,45,8,11489,168,273,1538,7.09,6.819,9158,1
25417,BattleLore,2006,2,2,60,10,10908,626,297,1645,7.36,7.007,9146,1
91514,Rhino Hero,2011,2,5,15,5,15867,167,166,1126,6.94,6.688,9136,1
2425,Battleship,1931,2,2,30,8,14465,231,10,133,4.66,4.724,9126,0
47,Chinatown,1999,3,5,60,12,11309,193,779,3161,7.35,7.042,9091,1
20963,Fury of Dracula (Second Edition),2005,2,5,180,10,9656,350,343,1765,7.12,6.819,9065,1
2381,Scattergories,1988,2,6,30,12,17475,301,14,214,6.22,6.031,9058,0
112,Condottiere,1995,2,6,45,14,11649,351,344,1709,6.85,6.611,9055,1
179275,One Deck Dungeon,2016,1,2,45,14,18620,505,280,2728,7.03,6.729,9053,1
159675,Fields of Arle,2014,1,2,120,13,13933,172,1074,5072,8.08,7.655,9033,1
88,Torres,1999,2,4,60,12,12675,531,325,1527,7.11,6.822,9018,1
232043,Queendomino,2017,2,4,25,8,18109,336,290,1972,7.24,6.937,8999,1
184921,Bunny Kingdom,2017,2,4,60,12,13045,121,669,3580,7.46,7.117,8974,1
163968,Elysium,2015,2,4,60,14,12718,477,323,2110,7.22,6.937,8905,1
891,Cranium,1998,4,16,60,13,16789,551,16,162,5.68,5.576,8889,0
198928,Pandemic: Iberia,2016,2,5,45,8,15505,195,467,2776,7.91,7.482,8878,1
66362,Glen More,2010,2,5,70,10,8156,216,605,2056,7.31,7.021,8876,1
194879,Not Alone,2016,2,7,45,10,13417,295,214,1841,7.01,6.723,8858,1
245654,Railroad Ink: Deep Blue Edition,2018,1,6,30,8,14624,156,317,2483,7.24,6.936,8846,1
21348,Ticket to Ride: Märklin,2006,2,5,60,8,11190,162,445,1661,7.41,7.078,8844,1
394,Kahuna,1998,2,2,40,10,12518,413,208,1234,6.62,6.425,8837,1
156336,Onirim (Second Edition),2014,1,2,15,10,12260,293,252,2152,7.07,6.788,8835,1
2398,Cribbage,1630,2,4,30,10,13423,58,14,289,7.07,6.779,8774,1
27708,1960: The Making of the President,2007,2,2,120,12,10695,328,615,2453,7.62,7.251,8762,1
172308,Broom Service,2015,2,5,75,10,14169,349,388,1806,7.18,6.889,8731,1
5404,Amun-Re,2003,3,5,90,12,9839,335,462,1653,7.31,7.002,8717,1
59946,Dungeons & Dragons: Castle Ravenloft Board Game,2010,1,5,60,12,15530,508,338,2109,6.98,6.657,8698,1
327,Loopin' Louie,1992,2,4,10,4,10921,159,196,852,6.76,6.542,8696,1
246192,Gizmos,2018,2,4,50,14,12131,192,468,2628,7.43,7.088,8669,1
372,Schotten Totten,1999,2,2,20,8,14011,183,231,1494,7.32,7.005,8668,1
192153,Pandemic: Reign of Cthulhu,2016,2,4,40,14,15829,213,310,2406,7.41,7.016,8640,1
269207,The Taverns of Tiefenthal,2019,2,4,60,12,15330,175,461,3240,7.61,7.225,8638,1
13823,Fairy Tale,2004,2,5,30,10,12412,558,225,1399,6.72,6.513,8618,1
27746,Colosseum,2007,3,5,90,10,9790,241,631,2311,7.22,6.914,8597,1
15363,Nexus Ops,2005,2,4,90,12,10792,444,386,2080,7.22,6.911,8592,1
140,Pit,1903,3,8,90,7,15223,395,77,546,6.39,6.206,8590,0
177639,Raptor,2015,2,2,30,9,12805,274,574,3579,7.3,6.987,8586,1
193037,Dead of Winter: The Long Night,2016,2,5,120,14,19096,418,348,2791,7.62,7.19,8535,1
283155,Calico,2020,1,4,45,10,16378,131,480,3893,7.78,7.338,8485,1
172242,Exploding Kittens: NSFW Deck,2015,2,5,20,18,23077,477,18,358,6.23,5.967,8432,0
66589,Navegador,2010,2,5,90,12,8197,143,621,2097,7.54,7.195,8408,1
1258,Phase 10,1982,2,6,45,8,18662,324,9,114,5.14,5.114,8402,0
24181,Imperial,2006,2,6,180,13,7316,203,496,1984,7.61,7.224,8396,1
232832,Century: Golem Edition,2017,2,5,45,8,13226,93,504,3077,7.69,7.281,8391,1
1234,Once Upon a Time: The Storytelling Card Game,1993,2,6,30,8,16016,480,130,1095,6.4,6.202,8360,0
195421,Near and Far,2017,2,4,120,13,17912,347,799,5615,7.77,7.349,8356,1
10,Elfenland,1998,2,6,60,10,10168,326,178,760,6.7,6.476,8348,1
223321,Detective: A Modern Crime Board Game,2018,1,5,180,16,18238,452,376,3679,7.82,7.343,8316,1
51,Ricochet Robots,1999,1,99,30,10,8623,138,222,1179,7.01,6.72,8294,1
16986,Ubongo,2003,1,4,25,8,10694,210,160,845,6.7,6.468,8251,1
163602,XCOM: The Board Game,2015,1,4,120,14,12937,446,298,2399,7.04,6.73,8234,1
2375,Sequence,1982,2,12,30,7,17315,361,17,260,6.06,5.884,8218,0
82222,Xia: Legends of a Drift System,2014,3,5,180,12,12905,113,1098,4652,7.88,7.394,8218,1
169124,Flick 'em Up!,2015,2,10,45,7,15077,538,436,2573,6.92,6.652,8212,1
24068,Shadow Hunters,2005,4,8,60,10,8784,169,299,1618,6.82,6.548,8177,1
13308,Niagara,2004,3,5,45,8,9914,358,245,912,6.48,6.284,8167,0
14105,Commands & Colors: Ancients,2006,2,2,60,12,10696,284,606,2660,7.78,7.356,8161,1
24508,Taluva,2006,2,4,45,8,8083,173,555,2229,7.16,6.848,8075,1
27173,Vikings,2007,2,4,60,10,7803,153,508,1694,7.25,6.928,8074,1
55690,Kingdom Death: Monster,2015,1,4,180,17,10751,56,756,6005,8.61,7.732,8065,1
12002,Jambo,2004,2,2,45,12,10014,341,364,1584,7.0,6.732,8058,1
2987,Pirate's Cove,2002,3,5,90,8,10360,450,252,1277,6.57,6.339,8031,1
30380,Cuba,2007,2,5,120,10,8491,254,306,1226,7.14,6.823,8025,1
264220,Tainted Grail: The Fall of Avalon,2019,1,4,120,14,16545,185,554,4836,8.27,7.591,8020,1
232405,Western Legends,2018,2,6,90,14,13151,176,620,3872,7.63,7.199,8012,1
175155,Forbidden Stars,2015,2,4,180,14,12436,263,696,3303,7.97,7.471,8010,1
72287,Mr. Jack Pocket,2010,2,2,15,14,13228,316,141,934,6.89,6.625,7984,1
144344,Rococo,2013,2,5,120,12,8526,115,664,2298,7.59,7.215,7976,1
59294,Runewars,2010,2,4,240,14,10314,310,413,2589,7.63,7.186,7937,1
11170,Heroscape Master Set: Rise of the Valkyrie,2004,2,4,90,8,12520,562,209,957,7.43,7.018,7929,1
21882,Blue Moon City,2006,2,4,50,14,8647,298,365,1700,7.04,6.752,7927,1
121408,Trains,2012,2,4,45,12,10110,485,311,1494,7.15,6.852,7926,1
161533,Lisboa,2017,1,4,120,12,12267,103,928,4528,8.2,7.679,7903,1
131366,Eight-Minute Empire,2012,2,5,20,13,9598,351,180,1000,6.57,6.368,7895,1
184267,On Mars,2020,1,4,150,14,13758,105,769,5869,8.26,7.711,7875,1
22345,Yspahan,2006,2,4,60,8,7586,263,286,1108,7.08,6.785,7856,1
21523,Runebound: Second Edition,2005,2,6,240,12,10325,481,174,959,6.88,6.567,7855,1
2842,TransAmerica,2001,2,6,30,13,7730,134,219,722,6.67,6.442,7839,1
105134,Risk Legacy,2011,3,5,60,13,13795,201,315,2658,7.41,7.011,7834,1
138788,Dungeon Roll,2013,1,4,15,8,14866,756,48,599,6.11,5.954,7831,0
36946,Red November,2008,1,8,120,13,11130,625,157,1130,6.3,6.132,7825,0
192135,Too Many Bones,2017,1,4,120,12,11721,53,1376,8121,8.43,7.795,7823,1
7854,YINSH,2003,2,2,60,9,10046,102,589,3059,7.7,7.287,7811,1
915,Mystery of the Abbey,1995,3,6,90,8,9547,316,368,1633,6.54,6.325,7806,1
162082,Deus,2014,2,4,90,14,9190,277,430,2111,7.31,6.977,7802,1
7805,Fearsome Floors,2003,2,7,60,10,8477,249,241,1031,6.67,6.443,7799,1
122298,Morels,2012,2,2,30,10,13528,316,345,1845,6.99,6.688,7787,1
137297,Rise of Augustus,2013,2,6,30,8,9756,373,153,902,6.74,6.51,7786,1
7717,Carcassonne: The Castle,2003,2,2,30,8,11595,260,325,1340,7.1,6.781,7760,1
223040,Fantasy Realms,2017,2,6,20,14,12668,88,425,2556,7.55,7.156,7736,1
163068,Trickerion: Legends of Illusion,2015,2,4,180,14,11628,159,642,3486,7.94,7.463,7727,1
13004,The Downfall of Pompeii,2004,2,4,45,10,8784,199,407,1606,7.14,6.83,7724,1
264055,Draftosaurus,2019,2,5,15,8,11919,81,332,1996,7.16,6.833,7685,1
31730,Chicago Express,2007,2,6,60,12,8489,326,348,1182,7.24,6.921,7681,1
244228,Reef,2018,2,4,45,8,11155,219,288,2066,7.07,6.768,7681,1
234487,Altiplano,2017,2,5,120,12,10480,211,452,2187,7.52,7.119,7679,1
200147,Kanagawa,2016,2,4,45,10,11934,250,276,2100,7.08,6.76,7663,1
105551,Archipelago,2012,2,5,240,14,10222,286,761,3771,7.33,6.965,7643,1
2952,Trivial Pursuit: Genus Edition,1981,2,24,90,12,10176,241,6,113,5.23,5.208,7619,0
128671,Spartacus: A Game of Blood and Treachery,2012,3,4,180,17,10299,260,194,1407,7.47,7.029,7614,1
590,Mille Bornes,1954,2,6,45,8,15828,522,19,198,5.7,5.598,7610,0
826,Cartagena,2000,2,5,45,8,8605,226,210,882,6.69,6.453,7601,1
79828,A Few Acres of Snow,2011,2,2,90,14,9044,293,676,2918,7.39,7.028,7597,1
171273,FUSE,2015,1,5,10,10,11440,295,258,1670,7.04,6.736,7587,1
207830,5-Minute Dungeon,2017,2,5,30,8,14215,251,147,1704,7.0,6.651,7574,1
85256,Timeline: Inventions,2010,2,8,15,8,13221,171,97,664,6.71,6.465,7573,1
101721,Mage Wars Arena,2012,2,2,90,13,13232,781,270,2391,7.62,7.152,7553,1
2083,Checkers,1150,2,2,30,6,9279,37,4,81,4.89,4.957,7549,0
17329,Animal Upon Animal,2005,2,4,15,4,11877,153,218,1037,6.81,6.55,7544,1
204027,Cottage Garden,2016,1,4,60,8,11383,259,330,2037,6.89,6.616,7524,1
83195,Ghost Blitz,2010,2,8,20,8,11869,113,104,598,6.71,6.447,7487,1
24310,The Red Dragon Inn,2007,2,4,45,13,12181,311,206,1389,6.56,6.278,7482,1
2719,Connect Four,1974,2,2,10,6,10074,109,9,104,4.89,4.964,7453,0
46,Medici,1995,2,6,60,10,8082,254,379,1381,7.16,6.834,7450,1
2389,Othello,1883,2,2,30,8,11756,236,16,220,6.11,5.938,7443,0
1293,Boggle,1972,1,8,10,8,11962,178,15,150,6.21,6.024,7356,0
271896,Star Wars: Outer Rim,2019,1,4,180,14,13714,130,524,3178,7.7,7.203,7302,1
148951,Tiny Epic Kingdoms,2014,2,5,45,13,17330,652,127,1102,6.58,6.34,7284,1
97903,Terror in Meeple City,2013,2,4,45,8,11364,405,321,1565,6.85,6.579,7274,1
475,Taj Mahal,2000,2,5,90,12,8824,308,367,1253,7.28,6.921,7255,1
2281,Pictionary,1985,3,16,90,12,12097,225,9,126,5.83,5.712,7229,0
233398,Endeavor: Age of Sail,2018,2,5,90,13,10037,114,495,2526,7.97,7.443,7216,1
71,Civilization,1980,2,7,360,12,10344,445,219,919,7.5,7.064,7204,1
929,The Great Dalmuti,1995,4,8,60,8,12072,314,65,441,6.57,6.316,7194,1
22827,StarCraft: The Board Game,2007,2,6,240,12,8967,252,429,1992,7.34,6.917,7170,1
227789,Heaven & Ale,2017,2,4,90,12,9791,182,437,2087,7.57,7.154,7104,1
55670,Macao,2009,2,4,100,12,6632,93,815,2340,7.42,7.047,7100,1
105,Colossal Arena,1997,2,5,60,8,8609,459,145,644,6.77,6.509,7054,1
40793,Dice Town,2009,2,5,45,10,8520,200,359,1539,6.86,6.582,7035,1
250458,Gùgōng,2018,1,5,90,12,10110,182,411,2344,7.5,7.09,7028,1
90419,Airlines Europe,2011,2,5,75,10,7870,236,488,1938,7.3,6.939,7010,1
180593,The Bloody Inn,2015,1,4,60,14,10292,201,361,2009,7.01,6.687,6996,1
40628,Finca,2009,2,4,45,10,6619,104,477,1440,7.06,6.742,6983,1
155695,Age of War,2014,2,6,30,14,10611,227,107,792,6.45,6.216,6959,0
176229,Tides of Time,2015,2,2,20,8,10968,549,89,893,6.63,6.403,6959,1
228341,Pulsar 2849,2017,2,4,90,14,9518,143,551,2657,7.71,7.245,6913,1
274364,Watergate,2019,2,2,60,12,13090,134,476,3010,7.91,7.426,6904,1
96913,Lancaster,2011,2,5,60,10,7862,281,370,1585,7.41,7.025,6902,1
39938,Carson City,2009,2,5,90,12,5759,208,540,2070,7.24,6.895,6893,1
20437,Lords of Vegas,2010,2,4,90,12,9095,134,723,2616,7.34,6.967,6865,1
624,Quoridor,1997,2,4,15,8,10015,345,139,965,6.66,6.387,6865,1
143519,Quantum,2013,2,4,60,13,7842,182,650,2806,7.27,6.876,6864,1
1829,Risk 2210 A.D.,2001,2,5,240,10,12087,638,91,524,6.69,6.34,6860,1
110277,Among the Stars,2012,2,4,30,12,9324,493,320,1947,7.07,6.75,6854,1
165722,KLASK,2014,2,2,10,8,9649,114,227,1587,7.64,7.19,6833,1
54625,Space Hulk (Third Edition),2009,2,2,60,12,9734,257,379,1549,7.53,7.066,6830,1
159508,AquaSphere,2014,2,4,100,12,10406,446,193,1193,7.27,6.903,6788,1
36932,Claustrophobia,2009,2,2,45,14,9270,358,503,3148,7.51,7.07,6781,1
2093,Mahjong,1850,3,4,120,8,9645,110,55,478,7.03,6.665,6735,1
256960,Pax Pamir: Second Edition,2019,1,5,120,13,11929,77,770,3886,8.36,7.731,6732,1
182631,Star Realms: Colony Wars,2015,2,2,20,12,15440,148,99,768,7.85,7.331,6716,1
526,Abalone,1987,2,2,30,7,10607,414,32,349,6.45,6.216,6700,0
257,Kill Doctor Lucky,1996,3,8,45,12,11149,368,98,739,6.16,5.97,6683,0
1269,Skip-Bo,1967,2,6,20,8,15476,169,6,113,5.51,5.442,6676,0
182134,Evolution: Climate,2016,2,6,60,12,11702,248,405,2601,7.59,7.119,6674,1
134726,Smash Up: Awesome Level 9000,2013,2,2,45,12,17775,463,75,604,7.25,6.828,6670,1
3201,Lord of the Rings: The Confrontation,2002,2,2,30,12,7983,289,209,872,7.2,6.835,6653,1
125678,DC Comics Deck-Building Game,2012,2,5,45,15,10654,292,106,775,7.04,6.641,6634,1
201921,Tiny Epic Quest,2017,1,4,60,14,17016,390,205,1811,7.02,6.661,6537,1
2392,Mastermind,1971,2,2,20,8,10749,191,18,140,5.57,5.519,6501,0
318977,MicroMacro: Crime City,2020,1,4,45,12,14654,125,518,3156,7.74,7.249,6462,1
146278,Tash-Kalar: Arena of Legends,2013,2,4,60,13,8281,309,274,1684,7.18,6.801,6446,1
232219,Dragon Castle,2017,2,4,45,8,9552,199,285,1921,7.17,6.791,6415,1
8051,Attika,2003,2,4,60,10,5924,232,235,977,6.99,6.66,6405,1
140933,Blueprints,2013,2,4,30,14,8411,257,203,1111,6.82,6.524,6362,1
22141,Cleopatra and the Society of Architects,2006,3,5,60,10,7822,331,283,1109,6.8,6.506,6361,1
65781,London,2010,2,4,90,13,5829,219,273,1222,7.35,6.966,6360,1
56692,Parade,2007,2,6,45,12,9396,146,259,1365,6.97,6.645,6353,1
66056,Rivals for Catan,2010,2,2,120,10,14049,411,117,883,6.97,6.609,6346,1
195539,The Godfather: Corleone's Empire,2017,2,5,90,14,9714,297,218,1824,7.55,7.064,6344,1
681,Quarto,1991,2,2,20,8,10013,278,96,776,6.86,6.54,6335,1
58281,Summoner Wars,2009,2,4,60,9,5827,128,195,1569,7.25,6.848,6331,1
166669,San Juan (Second Edition),2014,2,4,60,10,9665,232,286,1364,7.49,7.063,6331,1
262543,Wavelength,2019,2,12,45,14,11317,132,330,2543,7.44,6.998,6329,1
29387,Zombie Fluxx,2007,2,6,40,8,12989,441,28,282,5.99,5.81,6309,0
251658,Sprawlopolis,2018,1,4,20,8,14534,118,345,2252,7.45,7.011,6301,1
268864,Undaunted: Normandy,2019,2,2,60,14,13145,165,593,3274,7.85,7.293,6294,1
217449,NMBR 9,2017,1,4,20,8,8478,166,181,1124,6.9,6.59,6290,1
257499,Arkham Horror (Third Edition),2018,1,6,180,14,12170,152,215,2348,7.77,7.133,6284,1
2448,Kalah,700,2,2,10,5,11957,127,12,209,5.94,5.804,6233,0
2394,Dominoes,1500,2,10,30,5,12265,95,5,85,5.48,5.442,6231,0
192457,Cry Havoc,2016,2,4,120,10,10014,540,255,2026,7.18,6.774,6214,1
30539,Get Bit!,2007,3,6,20,7,10680,254,136,834,6.14,5.989,6205,0
109276,Kanban: Driver's Edition,2014,2,4,120,12,8298,241,501,2074,7.82,7.297,6180,1
170416,Vast: The Crystal Caverns,2016,1,5,75,10,12177,465,399,2842,7.15,6.75,6174,1
242574,Century: Eastern Wonders,2018,2,4,45,8,12018,217,216,1496,7.19,6.792,6173,1
269210,Twice as Clever!,2019,1,4,30,10,11014,105,151,939,7.49,7.043,6168,1
2407,Sorry!,1929,2,4,30,6,10404,118,11,143,4.52,4.654,6165,0
770,Loot,1992,2,8,20,10,11299,526,74,539,6.3,6.105,6164,0
38054,Snow Tails,2008,2,5,60,10,6535,222,378,1612,6.97,6.652,6159,1
15364,Vegas Showdown,2005,3,5,75,12,7323,390,184,789,7.17,6.802,6158,1
191977,The Castles of Burgundy: The Card Game,2016,1,4,60,12,12478,528,127,846,7.0,6.666,6155,1
222509,Lords of Hellas,2018,1,4,90,14,10114,210,378,2366,7.79,7.194,6144,1
203417,Exit: The Game – The Secret Lab,2016,1,6,150,12,10416,118,97,665,7.11,6.755,6135,1
127024,Room 25,2013,1,6,30,13,7840,177,176,1206,6.73,6.427,6130,1
